CODE_PCT,NOM_COMMERCIAL,NAME_MAIN,FORM,STRENGTH,PACKAGE,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
303135,AMLOTENS 5mg Gél Bt 30,AMLOTENS,Gélule,5mg,Bt 30,8.74,8.4,E,AMLODIPINE,N
303137,AMLOTENS 5mg Gél Bt 90,AMLOTENS,Gélule,5mg,Bt 90,25.24,25.2,E,AMLODIPINE,N
303211,AMLOVAR 10mg/160mg Comp Pell Bt 90,AMLOVAR,Comprimé Pelliculé,10mg/160mg,Bt 90,113.42,113.4,E,AMLODIPINE+VALSARTAN,N
303210,AMLOVAR 5mg/160mg Com Pell Bt 90,AMLOVAR,,5mg/160mg,Bt 90,113.42,113.4,E,AMLODIPINE+VALSARTAN,N
303209,AMLOVAR 5mg/80mg Comp Pell Bt 90,AMLOVAR,Comprimé Pelliculé,5mg/80mg,Bt 90,100.08,100.08,E,AMLODIPINE+VALSARTAN,N
302125,AMLOVAR Comp Pell  5 MG/80 MG BT 30,AMLOVAR,Comprimé Pelliculé,5 MG/80 MG,BT 30,44.19,33.36,E,AMLODIPINE+VALSARTAN,N
302168,AMLOVAR Comp Pell 10 MG/160MG  BT 30,AMLOVAR,Comprimé Pelliculé,10 MG/160MG,BT 30,50.055,37.8,E,AMLODIPINE+VALSARTAN,N
302167,AMLOVAR Comp Pell 5 MG/160 MG BT 30,AMLOVAR,Comprimé Pelliculé,5 MG/160 MG,BT 30,50.055,37.8,E,AMLODIPINE+VALSARTAN,N
302281,AMOCLAN  500 MG/62.5 Comp Pell  MG FL 24,AMOCLAN,Comprimé Pelliculé,500 MG,FL 24,14.75,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301732,AMOCLAN  Pdre P Sup Or  500MG/62.5 MG  BT 24 Sachets,AMOCLAN,Poudre pour Suspension Buvable,500MG/62.5 MG,BT 24 Sachets,16.055,14.088,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301731,AMOCLAN  Pdre P Sus Or 1 GR/125MG BT 24 Sachets,AMOCLAN,Poudre pour Suspension Buvable,125MG,BT 24 Sachets,28.3,28.032,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301671,AMOCLAN 100mg/12.5mg/ml Pdre P Susp Or FL 30 ML + Ser doseuse,AMOCLAN,Suspension Buvable,100mg/12.5mg/ml,FL 30 ML + Ser doseuse,7.015,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301652,AMOCLAN Comp Pell 500 MG/62.5 MG FL 12,AMOCLAN,Comprimé Pelliculé,500 MG/62.5 MG,FL 12,9.815,7.32,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301653,AMOCLAN Pdre P Sus Or 1GR/12.5MG BT 12 Sachets doses,AMOCLAN,Poudre pour Suspension Buvable,12.5MG,BT 12 Sachets doses,17.94,14.016,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301654,AMOCLAN Pdre P Sus Or 500 MG/62.5 MG BT 12 Sachets doses,AMOCLAN,Poudre pour Suspension Buvable,500 MG/62.5 MG,BT 12 Sachets doses,9.32,7.044,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
301672,AMOCLAN Pdre P Susp Or  100 MG/12.5MG/ML FL 60 ML,AMOCLAN,Suspension Buvable,100 MG/12.5MG/ML,FL 60 ML,9.115,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
300944,AMOXAL Comp Disp 1gr Bt 14,AMOXAL,Comprimé Dispersible,,Bt 14,10.86,6.65,E,AMOXICILLINE,N
300943,AMOXAL Comp Disp 500mg Bt 24,AMOXAL,Comprimé Dispersible,500mg,Bt 24,9.49,7.224,E,AMOXICILLINE,N
301565,AMOXAL Pdre Susp  Or 250 MG Fl 100 ML,AMOXAL,Suspension Buvable,250 MG,Fl 100 ML,4.51,4.4,E,AMOXICILLINE,N
303372,AMOXICILLINE SANOFI (EX AMOXICILLINE  ZENTIVA (ex WINTHROP)) 250 mg/5ml Pdre Sus Or Fl 60 ml)+ CuilD,AMOXICILLINE SANOFI (EX AMOXICILLINE  ZENTIVA (ex WINTHROP)),Poudre pour Suspension Buvable,250 mg/5ml,Fl 60 ml)+ CuilD,3.27,2.64,E,AMOXICILLINE,N
303383,AMOXICILLINE SANOFI 1 gr COMP DISP BT 12 (EX AMOXICILLINE ZENTIVA Comp Disp 1GR BT 12),AMOXICILLINE SANOFI 1 gr,Comprimé Dispersible,,BT 12,8,5.7,E,AMOXICILLINE,N
303373,AMOXICILLINE SANOFI 500 mg GEL. BT 24 (EX AMOXICILLINE  ZENTIVA ( ex  WINTHROP )Gelule 500MG  Bt 24),AMOXICILLINE SANOFI,Gélule,500 mg,BT 24,7.02,5.928,E,AMOXICILLINE,N
303371,AMOXICILLINE SANOFI(EX AMOXICILLINE  ZENTIVA(ex WINTHROP )) 500 mg/5ml Pdre P Sus Or Fl 60 ml+CuillD,AMOXICILLINE SANOFI(EX AMOXICILLINE  ZENTIVA(ex WINTHROP )),Poudre pour Suspension Buvable,500 mg/5ml,Fl 60 ml+CuillD,6.575,4.5,E,AMOXICILLINE,N
300986,AMOXICILLINE WINTHROP 500mg Gelule Bt 12,AMOXICILLINE WINTHROP,Gélule,500mg,Bt 12,3.845,2.964,E,AMOXICILLINE,N
303379,AMOXI-CLAV  SANOFI (EX ZENTIVA )  Pdre Susp Or  1000mg /125mg Bt 12 Sachets,AMOXI-CLAV  SANOFI (EX ZENTIVA ),Suspension Buvable,1000mg /125mg,Bt 12 Sachets,18.355,14.016,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303381,AMOXI-CLAV SANOFI  AD (EX ZENTIVA) Comp Pell  500 MG/62.5 MG  BT 24,AMOXI-CLAV SANOFI  AD (EX ZENTIVA),Comprimé Pelliculé,500 MG/62.5 MG,BT 24,16.155,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303382,AMOXI-CLAV SANOFI (EX ZENTIVA)  Pdre P susp Or 1000mg/125 MG BT 24 Sachets,AMOXI-CLAV SANOFI (EX ZENTIVA),Suspension Buvable,1000mg/125 MG,BT 24 Sachets,28.035,28.032,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303376,AMOXI-CLAV SANOFI Enf (EX ZENTIVA ) 100mg/12.5mg/ml Pdre Sus Or Fl 60 ml,AMOXI-CLAV SANOFI Enf (EX ZENTIVA ),Poudre pour Suspension Buvable,100mg/12.5mg/ml,Fl 60 ml,12.095,8.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303375,AMOXI-CLAV SANOFI Nourr (EX ZENTIVA) Nour 100mg/12.5mg/ml Pdre Sus Or Fl 30 ml,AMOXI-CLAV SANOFI Nourr (EX ZENTIVA) Nour,Poudre pour Suspension Buvable,100mg/12.5mg/ml,Fl 30 ml,7.35,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
300498,AMOXIL 0.5gr Pdre P Prép inj Bt1+S/5ml,AMOXIL 0.5gr,Poudre pour Préparation Injectable,5ml,,2.56,1.55,E,AMOXICILLINE,N
303571,AMOXIL IM IV 0.5gr Pdre P Prep Inj Bt 1 Fl+Solv/5ml,AMOXIL IM IV 0.5gr,Poudre pour Préparation Injectable,,Bt 1 Fl+Solv/5ml,1.55,1.55,E,AMOXICILLINE,N
300497,AMOXIL Pdre inj 1gr Bt 1+1,AMOXIL,Poudre pour Préparation Injectable,,Bt 1+1,3.255,3.255,E,AMOXICILLINE,N
300496,"AMPICIL 0,5gr Pdre P Prép inj Bt1+S/5ml","AMPICIL 0,5gr",Poudre pour Préparation Injectable,5ml,,1.41,1.41,E,AMPICILLINE,N
300495,AMPICIL Pdre inj 1gr Bt1+1,AMPICIL,Poudre pour Préparation Injectable,,,2.4,2.4,E,AMPICILLINE,N
307507,AMUCHINA 5% Fl 250ml,AMUCHINA 5% Fl,,250ml,Fl 250ml,3.375,1.75,I,HYPOCHLORITE DE SODIUM,N
301378,AMUCHINA 5% Sol Externe Fl 1000 ML,AMUCHINA 5%,Solution à Usage Topique,,Fl 1000 ML,7.805,7,I,HYPOCHLORITE DE SODIUM,N
300962,AMUCHINA Sol Ext 5% Fl 500ml,AMUCHINA,Solution à Usage Topique,,Fl 500ml,4.1,3.5,I,HYPOCHLORITE DE SODIUM,N
307508,AMUGYN Fl 500ml,AMUGYN Fl,,500ml,Fl 500ml,2.74,2.5,I,HYPOCHLORITE DE SODIUM,N
107458,AMURETIC Comp Bt 20,AMURETIC,Comprimé,,Bt 20,3.152,3.14,E,AMILORIDE+HYDROCHLOROTHIAZIDE,N
301951,AMUSTIL Creme Dermique 0.5 % TBE 70,AMUSTIL,Crème Dermique,,TBE 70,10.635,10.57,I,IRGASAN,N
301626,AMYTRIL Comp Pell 10 MG BT 100,AMYTRIL,Comprimé Pelliculé,10 MG,BT 100,5.47,5.4,E,AMITRIPTYLINE,N
301789,AMYTRIL Comp Pell 10 MG BT 40,AMYTRIL,Comprimé Pelliculé,10 MG,BT 40,3.2,2.16,E,AMITRIPTYLINE,N
301625,AMYTRIL Comp Pell 25 MG BT 100,AMYTRIL,Comprimé Pelliculé,25 MG,BT 100,6.755,6.7,E,AMITRIPTYLINE,N
301788,AMYTRIL Comp Pell 25 MG BT 40,AMYTRIL,Comprimé Pelliculé,25 MG,BT 40,4.285,2.68,E,AMITRIPTYLINE,N
104354,ANAFRANIL Comp  Pell Sec 75 mg Bt 20,ANAFRANIL,Comprimé Pelliculé Sécable,75 mg,Bt 20,15.355,15.34,E,CLOMIPRAMINE,N
104345,ANAFRANIL Comp Enr 10 mg  Bt 60,ANAFRANIL,Comprimé Enrobé,10 mg,Bt 60,7.385,7.38,E,CLOMIPRAMINE,N
104346,ANAFRANIL Comp Enr 25 mg Bt 50,ANAFRANIL,Comprimé Enrobé,25 mg,Bt 50,9.185,6.7,E,CLOMIPRAMINE,N
104353,ANAFRANIL Sol Inj 25 mg Bt 5 /2ML,ANAFRANIL,Solution Injectable,25 mg,Bt 5 /2ML,4.228,4.225,E,CLOMIPRAMINE,N
301454,ANALGAN CODEINE  Comp 300 mg/25 mg Bt 16,ANALGAN CODEINE,Comprimé,300 mg/25 mg,Bt 16,2.745,2.736,E,CODEINE+PARACETAMOL,N
301457,ANALGAN CODEINE Comp  600 mg/50 mg  Bt 12,ANALGAN CODEINE,Comprimé,600 mg/50 mg,Bt 12,3.985,3.984,E,CODEINE+PARACETAMOL,N
306028,ANALGAN Comp 500mg Bt 20,ANALGAN,Comprimé,500mg,Bt 20,2.3,1,E,PARACETAMOL,N
309612,ANALGAN EXTRA Comp Sec 500mg/65mg BT 16,ANALGAN EXTRA,Comprimé Sécable,500mg/65mg,BT 16,2.23,2.096,E,PARACETAMOL+CAFEINE,N
308064,ANALGAN Suppo 170mg Bt 10,ANALGAN,Suppositoire,170mg,Bt 10,0.91,0.91,E,PARACETAMOL,N
308065,ANALGAN Suppo 80mg Bt 10,ANALGAN,Suppositoire,80mg,Bt 10,0.865,0.86,E,PARACETAMOL,N
301513,ANASPASM -ORO Comp Orodispersible 80 MG  Bt 10,ANASPASM -ORO,Comprimé Orodispersible,80 MG,Bt 10,3.8,2.46,I,PHLOROGLUCINOL,N
302052,ANASPASM-ORO Comp Orodis 80 MG BT 20,ANASPASM-ORO,Comprimé Orodispersible,80 MG,BT 20,5.86,4.92,I,PHLOROGLUCINOL,N
103561,ANDROCUR Comp 50mg Bt 20,ANDROCUR,Comprimé,50mg,Bt 20,29.095,29.08,V,CYPROTERONE,N
102487,ANDROTARDYL Amp inj 250mg 1ml Bt 1,ANDROTARDYL,Solution Injectable,250mg/1ml,Bt 1,13.341,13.341,E,TESTOSTERONE,N
309811,ANGIOTEC Comp 20mg Bt 30,ANGIOTEC,Comprimé,20mg,Bt 30,17.525,13.56,E,ENALAPRIL,N
309810,ANGIOTEC Comp 5mg Bt 30,ANGIOTEC,Comprimé,5mg,Bt 30,7.6,5.22,E,ENALAPRIL,N
309050,"ANGIOZIDE Comp Sec 20mg/12,5mg Bt 30",ANGIOZIDE,Comprimé Sécable,"20mg/12,5mg",Bt 30,17.83,17.82,E,ENALAPRIL+HYDROCHLOROTHIAZIDE,N
300906,ANGORAL Comp Sec 2mg Bt 30,ANGORAL,Comprimé Sécable,2mg,Bt 30,4.805,3.99,E,MOLSIDOMINE,N
300907,ANGORAL Comp Sec 4mg Bt 30,ANGORAL,Comprimé Sécable,4mg,Bt 30,9.785,7.65,E,MOLSIDOMINE,N
301047,ANSEMID  Comp Sec 40mg Bt 30,ANSEMID,Comprimé Sécable,40mg,Bt 30,2.93,2.91,E,FUROSEMIDE,N
301503,ANSEMID 500mg Comp Séc Bt 36,ANSEMID,Comprimé Sécable,500mg,Bt 36,35.24,35.208,E,FUROSEMIDE,N
301363,ANSEMID Comp Sec 40 mg BT 40,ANSEMID,Comprimé Sécable,40 mg,BT 40,4.94,3.88,E,FUROSEMIDE,N
303205,ANTACID Susp buv Fl 180ml,ANTACID,Suspension Buvable,,Fl 180ml,5.24,2.7,I,ALUMINIUM HYDROXYDE+MAGNESIUM HYDROXYDE,N
302252,ANTADINE Comp Pell 100MG BT 20,ANTADINE,Comprimé Pelliculé,100MG,BT 20,5.11,4.2,E,FLURBIPROFENE,N
301616,ANTAFEN Comp Pell 100 MG BT 15,ANTAFEN,Comprimé Pelliculé,100 MG,BT 15,6.575,3.15,E,FLURBIPROFENE,N
300744,ANTILIP Gelule 200 mg BT 30,ANTILIP,Gélule,200 mg,BT 30,15.955,8.37,E,FENOFIBRATE,N
302375,ANTIOMAL 250  Comp Pell 250 MG  BT 30,ANTIOMAL 250,Comprimé Pelliculé,250 MG,BT 30,18.04,6.66,E,LEVETIRACETAM,N
302942,ANTIOMAL 250 250 MG Comp Pell BT 60,ANTIOMAL 250,Comprimé Pelliculé,250 MG,BT 60,35.84,13.32,E,LEVETIRACETAM,N
302376,ANTIOMAL 500  Comp Pell 500  MG  BT 30,ANTIOMAL 500,Comprimé Pelliculé,500  MG,BT 30,29.84,9.87,E,LEVETIRACETAM,N
303263,ANTIOMAL 500 500mg Comp Pell Bt 60,ANTIOMAL 500,Comprimé Pelliculé,500mg,Bt 60,43.74,19.74,E,LEVETIRACETAM,N
302614,ANTISPASM 80 MG COMP Orodisp BT 10,ANTISPASM,Comprimé Orodispersible,80 MG,BT 10,4.99,2.46,I,PHLOROGLUCINOL,N
302615,ANTISPASM 80 MG COMP Orodisp BT 20,ANTISPASM,Comprimé Orodispersible,80 MG,BT 20,6.415,4.92,I,PHLOROGLUCINOL,N
302945,ANTISPASM 80 MG Comp Orodisp BT 30,ANTISPASM,Comprimé Orodispersible,80 MG,BT 30,8.515,7.38,I,PHLOROGLUCINOL,N
302327,ANTIVIR Comp 200MG BT 30,ANTIVIR,Comprimé,200MG,BT 30,30.81,30.81,E,ACICLOVIR,N
302433,ANTIVIR Crème Derm 5% TB 5 Gr,ANTIVIR,Crème Dermique,,TB 5 Gr,7.315,6.135,I,ACICLOVIR,N
302434,ANTIVIR Susp Buv 200 MG/5ML FL 125 ML,ANTIVIR,Suspension Buvable,200 MG/5ML,FL 125 ML,17.605,17.5,E,ACICLOVIR,N
300860,ANXETIN Gélule 20mg Bt 30,ANXETIN,Gélule,20mg,Bt 30,24.675,24.66,E,FLUOXETINE,N
300868,ANXIOMYL Comp Séc 6mg Bt 30,ANXIOMYL,Comprimé Sécable,6mg,Bt 30,6.89,3.36,I,BROMAZEPAM,N
103380,APIDRA SOLOSTAR 100 UI/ML Sol Inj Bt 5 Stylos,APIDRA SOLOSTAR,Solution Injectable,100 UI/ML,Bt 5 Stylos,88.469,88.465,V,GLULISINE,O
300357,APRANAX 550mg Comp Bt 16,APRANAX,Comprimé,550mg,Bt 16,11.25,7.248,E,NAPROXENE,N
300358,APRANAX Comp 275mg Bt 30,APRANAX,Comprimé,275mg,Bt 30,9.175,6.48,E,NAPROXENE,N
301073,APRANAX Comp Enr Sec 550 mg Bt 8,APRANAX,Comprimé Sécable,550 mg,Bt 8,6.39,3.624,E,NAPROXENE,N
301074,APRANAX Comp Pell 275 mg Bt 10,APRANAX,Comprimé Pelliculé,275 mg,Bt 10,4.07,2.16,E,NAPROXENE,N
301558,APRANAX Supp 500 MG Bt 12,APRANAX Supp,,500 MG,Bt 12,6.34,6.336,E,NAPROXENE,N
302836,APROFORT 150MG/5MG Comp Pell BT 30,APROFORT,Comprimé Pelliculé,150MG/5MG,BT 30,33.725,31.23,E,IRBESARTAN+AMLODIPINE,N
303148,APROFORT 150mg/5mg Comp Pell Bt 90,APROFORT,Comprimé Pelliculé,150mg/5mg,Bt 90,94.14,93.69,E,IRBESARTAN+AMLODIPINE,N
302840,APROFORT 300MG/10MG Comp Pell BT 30,APROFORT,Comprimé Pelliculé,300MG/10MG,BT 30,45.32,39.72,E,IRBESARTAN+AMLODIPINE,N
303150,APROFORT 300mg/10mg Comp Pell Bt 90,APROFORT,Comprimé Pelliculé,300mg/10mg,Bt 90,122.385,119.16,E,IRBESARTAN+AMLODIPINE,N
302839,APROFORT 300MG/5MG Comp Pell BT 30,APROFORT,Comprimé Pelliculé,300MG/5MG,BT 30,44.05,39.63,E,IRBESARTAN+AMLODIPINE,N
303149,APROFORT 300mg/5mg Comp Pell Bt 90,APROFORT,Comprimé Pelliculé,300mg/5mg,Bt 90,122.575,118.89,E,IRBESARTAN+AMLODIPINE,N
301862,APROVASC Comp Pell  150 MG/5MG BT 30,APROVASC,Comprimé Pelliculé,150 MG/5MG,BT 30,50.715,31.23,E,IRBESARTAN+AMLODIPINE,N
301864,APROVASC Comp Pell 300 MG/10 MG BT 30,APROVASC,Comprimé Pelliculé,300 MG/10 MG,BT 30,64.64,39.72,E,IRBESARTAN+AMLODIPINE,N
301863,APROVASC Comp Pell 300 MG/5MG BT 30,APROVASC,Comprimé Pelliculé,300 MG/5MG,BT 30,62.825,39.63,E,IRBESARTAN+AMLODIPINE,N
301699,APROVEL Comp  Pell 300 MG BT 30,APROVEL,Comprimé Pelliculé,300 MG,BT 30,52.165,24.24,E,IRBESARTAN,N
301698,APROVEL Comp Pell 150  MG BT 30,APROVEL,Comprimé Pelliculé,150  MG,BT 30,38.63,16.23,E,IRBESARTAN,N
301783,APROVEL Comp Pell 150 MG BT 90,APROVEL,Comprimé Pelliculé,150 MG,BT 90,107.77,48.69,E,IRBESARTAN,N
301784,APROVEL Comp Pell 300  MG BT 90,APROVEL,Comprimé Pelliculé,300  MG,BT 90,145.65,72.72,E,IRBESARTAN,N
301888,APROZAR  Comp Pell 300 MG BT 90,APROZAR,Comprimé Pelliculé,300 MG,BT 90,91.005,72.72,E,IRBESARTAN,N
301887,APROZAR Comp Pell  150 MG BT 90,APROZAR,Comprimé Pelliculé,150 MG,BT 90,64.765,48.69,E,IRBESARTAN,N
301823,APROZAR Comp Pell 150 MG BT 30,APROZAR,Comprimé Pelliculé,150 MG,BT 30,25.005,16.23,E,IRBESARTAN,N
301824,APROZAR Comp Pell 300 MG BT 30,APROZAR,Comprimé Pelliculé,300 MG,BT 30,34.56,24.24,E,IRBESARTAN,N
301174,APYREX PEDIATRIQUE Sus Buv 3% Fl 90ml,APYREX PEDIATRIQUE Sus Buv 3% Fl,,90ml,Fl 90ml,1.86,1.8,E,PARACETAMOL,N
301244,APYROSIS Nour Sus Buv Fl 150 ml,APYROSIS Nour Sus Buv Fl,,150 ml,Fl 150 ml,3.55,3.45,I,ALGINATES,N
301309,APYROSIS Susp Buv  Sachets -doses /10 ml Bt 24,APYROSIS,Suspension Buvable,10 ml,Bt 24,6.495,6.48,I,ALGINATES,N
300896,APYROSIS Susp Buv Fl 250ml,APYROSIS,Suspension Buvable,,Fl 250ml,6.04,6,I,ALGINATES,N
302658,ARADEUX 150 MG Comp Pell BT 90,ARADEUX,Comprimé Pelliculé,150 MG,BT 90,58.565,48.69,E,IRBESARTAN,N
302619,ARADEUX 300 MG Comp Pell BT 90,ARADEUX,Comprimé Pelliculé,300 MG,BT 90,86.195,72.72,E,IRBESARTAN,N
301853,ARADEUX Comp Pell 150 MG BT 30,ARADEUX,Comprimé Pelliculé,150 MG,BT 30,25.895,16.23,E,IRBESARTAN,N
301854,ARADEUX Comp Pell 300 MG BT 30,ARADEUX,Comprimé Pelliculé,300 MG,BT 30,33.15,24.24,E,IRBESARTAN,N
303053,ARADEUX PLUS 150/5 150mg/5mg Comp Pell Bt 30,ARADEUX PLUS 150/5,Comprimé Pelliculé,150mg/5mg,Bt 30,32.045,31.23,E,IRBESARTAN+AMLODIPINE,N
303277,ARADEUX PLUS 150/5 150mg/5mg Comp Pell Bt 90,ARADEUX PLUS 150/5,Comprimé Pelliculé,150mg/5mg,Bt 90,93.74,93.69,E,IRBESARTAN+AMLODIPINE,N
303279,ARADEUX PLUS 300/10 300mg/10mg Com Pell Bt 90,ARADEUX PLUS 300/10,,300mg/10mg,Bt 90,119.24,119.16,E,IRBESARTAN+AMLODIPINE,N
303052,ARADEUX PLUS 300/10 300mg/10mg Comp Pell Bt 30,ARADEUX PLUS 300/10,Comprimé Pelliculé,300mg/10mg,Bt 30,40.955,39.72,E,IRBESARTAN+AMLODIPINE,N
303051,ARADEUX PLUS 300/5 300mg/5mg Com Pell Bt 30,ARADEUX PLUS 300/5,,300mg/5mg,Bt 30,39.815,39.63,E,IRBESARTAN+AMLODIPINE,N
303278,ARADEUX PLUS 300/5 300mg/5mg Com Pell Bt 90,ARADEUX PLUS 300/5,,300mg/5mg,Bt 90,119.24,118.89,E,IRBESARTAN+AMLODIPINE,N
302946,ARALEAD 16MG Comp Pell Sec bt30,ARALEAD,Comprimé Pelliculé Sécable,16MG,,22.825,21.63,E,CANDESARTAN CILEXETIL,N
302947,ARALEAD 16MG Comp Pell Sec bt90,ARALEAD,Comprimé Pelliculé Sécable,16MG,,64.92,64.89,E,CANDESARTAN CILEXETIL,N
302950,ARALEAD 4MG Comp Pell Sec bt30,ARALEAD,Comprimé Pelliculé Sécable,4MG,,19.55,17.91,E,CANDESARTAN CILEXETIL,N
302951,ARALEAD 4MG Comp Pell Sec bt90,ARALEAD,Comprimé Pelliculé Sécable,4MG,,53.81,53.73,E,CANDESARTAN CILEXETIL,N
302952,ARALEAD 8MG Comp Pell Sec bt30,ARALEAD,Comprimé Pelliculé Sécable,8MG,,21.805,20.01,E,CANDESARTAN CILEXETIL,N
302953,ARALEAD 8MG Comp Pell Sec bt90,ARALEAD,Comprimé Pelliculé Sécable,8MG,,60.08,60.03,E,CANDESARTAN CILEXETIL,N
302948,ARALEAD PLUS 16MG/12.5MG Comp Pell Sec BT 30,ARALEAD PLUS,Comprimé Pelliculé Sécable,16MG/12.5MG,BT 30,29,26.94,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
302949,ARALEAD PLUS 16MG/12.5MG Comp Pell Sec BT 90,ARALEAD PLUS,Comprimé Pelliculé Sécable,16MG/12.5MG,BT 90,80.89,80.82,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
302954,ARALEAD PLUS 8MG/12.5MG Comp Pell Sec BT 30,ARALEAD PLUS,Comprimé Pelliculé Sécable,8MG/12.5MG,BT 30,26.8,23.58,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
302955,ARALEAD PLUS 8MG/12.5MG Comp Pell Sec BT 90,ARALEAD PLUS,Comprimé Pelliculé Sécable,8MG/12.5MG,BT 90,70.8,70.74,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
102062,ARAVA Comp pell 100mg Bt 3,ARAVA,Comprimé Pelliculé,100mg,Bt 3,92.222,92.22,E,LEFLUNOMIDE,O
102064,ARAVA Comp pell 10mg Bt 30,ARAVA,Comprimé Pelliculé,10mg,Bt 30,124.08,103.44,E,LEFLUNOMIDE,O
102063,ARAVA Comp pell 20mg Bt 30,ARAVA,Comprimé Pelliculé,20mg,Bt 30,175.79,146.52,E,LEFLUNOMIDE,O
301817,ARAVEN Comp Pell 150  MG BT 90,ARAVEN,Comprimé Pelliculé,150  MG,BT 90,71.705,48.69,E,IRBESARTAN,N
301745,ARAVEN Comp Pell 150 MG BT 30,ARAVEN,Comprimé Pelliculé,150 MG,BT 30,27.41,16.23,E,IRBESARTAN,N
301746,ARAVEN Comp Pell 300 MG BT 30,ARAVEN,Comprimé Pelliculé,300 MG,BT 30,37.81,24.24,E,IRBESARTAN,N
301818,ARAVEN Comp Pell 300 MG BT 90,ARAVEN,Comprimé Pelliculé,300 MG,BT 90,101.685,72.72,E,IRBESARTAN,N
303296,ARAVEN IC 150mg/5mg Comp Pell Bt 30,ARAVEN IC,Comprimé Pelliculé,150mg/5mg,Bt 30,32.045,31.23,E,IRBESARTAN+AMLODIPINE,N
303287,ARAVEN IC 150mg/5mg Comp Pell Bt 90,ARAVEN IC,Comprimé Pelliculé,150mg/5mg,Bt 90,93.74,93.69,E,IRBESARTAN+AMLODIPINE,N
302894,ARAVEN IC 300MG/10MG Comp Pell BT 30,ARAVEN IC,Comprimé Pelliculé,300MG/10MG,BT 30,45.32,39.72,E,IRBESARTAN+AMLODIPINE,N
303289,ARAVEN IC 300mg/10mg Comp Pell Bt 90,ARAVEN IC,Comprimé Pelliculé,300mg/10mg,Bt 90,122.37,119.16,E,IRBESARTAN+AMLODIPINE,N
302893,ARAVEN IC 300MG/5MG Comp Pell BT 30,ARAVEN IC,Comprimé Pelliculé,300MG/5MG,BT 30,44.05,39.63,E,IRBESARTAN+AMLODIPINE,N
303288,ARAVEN IC 300mg/5mg Comp Pell Bt 90,ARAVEN IC,Comprimé Pelliculé,300mg/5mg,Bt 90,118.95,118.89,E,IRBESARTAN+AMLODIPINE,N
301485,ARHIN Sol Buv 1 %  Fl 15 ml,ARHIN,Solution Buvable,,Fl 15 ml,4.6,3.69,E,CETIRIZINE,N
103523,ARTELAC Collyre 3.2 mg Fl 10 ml,ARTELAC,Collyre,3.2 mg,Fl 10 ml,5.403,5.4,E,HYPROMELLOSE,N
301703,ARTHROSYL Gelule 10 MG BT 30,ARTHROSYL,Gélule,10 MG,BT 30,8.065,8.04,E,PIROXICAM,N
301704,ARTHROSYL Gelule 20 MG BT 20,ARTHROSYL,Gélule,20 MG,BT 20,8.46,8.46,E,PIROXICAM,N
301669,ARTIBREX Gelule 200 MG BT 10,ARTIBREX,Gélule,200 MG,BT 10,10.21,6.34,I,CELECOXIB,N
301740,ARTIBREX Gelule 200 MG BT 20,ARTIBREX,Gélule,200 MG,BT 20,15.565,12.68,I,CELECOXIB,N
301741,ARTIBREX Gelule 200 MG BT 30,ARTIBREX,Gélule,200 MG,BT 30,21,19.02,I,CELECOXIB,N
103262,ARTOTEC Comp Gastro 50mg/0.2mg Bt 30,ARTOTEC,Comprimé Gastro-Résistant,50mg/0.2mg,Bt 30,15.67,15.66,E,DICLOFENAC+MISOPROSTOL,N
103263,ARTOTEC Comp Gastro 75mg/0.2mg Bt 20,ARTOTEC,Comprimé Gastro-Résistant,75mg/0.2mg,Bt 20,13.201,13.2,E,DICLOFENAC+MISOPROSTOL,N
300554,ASCABIOL Lotion Derm Fl 125ml,ASCABIOL,Lotion,,Fl 125ml,5.39,5.375,E,BENZOATE DE BENZYLE+SULFIRAME,N
303917,ASCALOL Lotion 25% Fl 125ml,ASCALOL,Lotion,,Fl 125ml,4.62,4.5,E,BENZOATE DE BENZYLE,N
304183,ASCA-POUDRE Pdre Us Ext 0.4% Fl 100gr,ASCA-POUDRE,Poudre à Usage Externe,,Fl 100gr,7.67,7.6,E,LINDANE,N
303968,ASEPSIL 10 Fl 1Litre,ASEPSIL 10 Fl 1Litre,,,Fl 1Litre,4.457,4,I,DODECYL-1.4.7 TRIAZA-OCTANE 8 ACIDE ACETIQUE+DODECYL-3-CARBO,N
